iter	Passed	Remaining
888	54595	6816
889	54696	6760
890	54752	6698
891	54815	6636
892	54876	6575
893	54935	6513
894	54988	6451
895	55045	6389
896	55129	6330
897	55190	6268
898	55248	6207
899	55307	6145
900	55365	6083
901	55421	6021
902	55479	5959
903	55536	5897
904	55591	5835
905	55735	5782
906	55799	5721
907	55855	5659
908	55917	5597
909	55972	5535
910	56031	5474
911	56087	5411
912	56142	5349
913	56224	5290
914	56281	5228
915	56336	5166
916	56389	5103
917	56449	5042
918	56506	4980
919	56563	4918
920	56620	4856
921	56673	4794
922	56729	4732
923	56939	4683
924	57010	4622
925	57071	4560
926	57130	4498
927	57188	4437
928	57245	4375
929	57302	4313
930	57392	4253
931	57451	4191
932	57509	4129
933	57568	4068
934	57619	4005
935	57677	3943
936	57734	3881
937	57790	3819
938	57843	3757
939	57999	3702
940	58067	3640
941	58124	3578
942	58183	3516
943	58240	3454
944	58297	3392
945	58356	3331
946	58435	3270
947	58505	3209
948	58563	3147
949	58621	3085
950	58676	3023
951	58732	2961
952	58790	2899
953	58851	2837
954	58911	2775
955	58966	2713
956	59121	2656
957	59175	2594
958	59234	2532
959	59294	2470
960	59350	2408
961	59411	2346
962	59469	2284
963	59541	2223
964	59635	2162
965	59691	2100
966	59746	2038
967	59805	1977
968	59863	1915
969	59917	1853
970	59972	1791
971	60027	1729
972	60097	1667
973	60243	1608
974	60303	1546
975	60357	1484
976	60416	1422
977	60472	1360
978	60532	1298
979	60591	1236
980	60664	1174
981	60732	1113
982	60792	1051
983	60849	989
984	60909	927
985	60965	865
986	61024	803
987	61083	741
988	61138	680
989	61302	619
990	61363	557
991	61424	495
992	61480	433
993	61537	371
994	61598	309
995	61653	247
996	61713	185
997	61789	123
998	61845	61
999	61908	0
